,YR_MO,CALL_DATE,AGENT_KEY,CALLS,HANDLE_TIME,CALL_REGEN,CALLS_WITH_OFFER,CALLS_WITH_ACCEPT,CALLS_OFFER_APPLIED,TRANSFERS,EFF_DT,TERM_DT,AGENT_ID,AGENT_NAME,TEAM_LEAD_ID,TEAM_LEAD_NAME,CALL_CENTER
1361,201707,2017-07-26,12478,35,25924,6,31,23,18,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1362,201707,2017-07-28,12478,32,24001,8,30,23,18,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1363,201707,2017-07-29,12478,31,24126,5,28,22,16,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1364,201707,2017-07-31,12478,31,25750,5,28,18,14,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1365,201708,2017-08-01,12478,30,24463,6,27,23,15,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1366,201708,2017-08-02,12478,32,26000,6,29,19,12,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1367,201708,2017-08-04,12478,35,25814,7,31,24,17,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1368,201708,2017-08-09,12478,31,24016,8,27,21,13,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1369,201708,2017-08-11,12478,30,24435,5,26,22,17,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1370,201708,2017-08-12,12478,33,25456,6,30,23,17,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1371,201708,2017-08-14,12478,34,24995,7,32,22,13,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1372,201708,2017-08-15,12478,32,25665,7,30,24,16,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1373,201708,2017-08-16,12478,31,24136,7,28,23,15,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1374,201708,2017-08-18,12478,35,24559,9,33,22,17,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1375,201708,2017-08-19,12478,36,25256,9,36,26,21,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1376,201708,2017-08-21,12478,35,25367,8,35,25,20,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1377,201708,2017-08-22,12478,35,24161,7,30,24,17,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1378,201708,2017-08-23,12478,32,24953,7,30,21,14,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1379,201708,2017-08-25,12478,32,24940,5,29,23,18,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1380,201708,2017-08-26,12478,33,25718,8,33,28,20,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1381,201708,2017-08-28,12478,34,25322,8,30,22,17,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1382,201708,2017-08-29,12478,32,24367,5,28,20,13,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1383,201708,2017-08-30,12478,34,25356,6,32,25,16,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1384,201706,2017-06-02,12479,30,24910,7,30,23,14,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1385,201706,2017-06-03,12479,33,24618,8,28,21,15,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1386,201706,2017-06-05,12479,35,24061,8,34,27,16,4,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1387,201706,2017-06-06,12479,35,24199,7,33,26,19,3,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1388,201706,2017-06-07,12479,32,25232,7,28,22,16,3,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1389,201706,2017-06-09,12479,35,25156,7,33,28,19,3,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1390,201706,2017-06-10,12479,33,25032,8,33,26,16,3,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1391,201706,2017-06-12,12479,31,25601,6,31,24,16,3,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1392,201706,2017-06-13,12479,32,24521,5,32,22,17,3,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1393,201706,2017-06-14,12479,31,25379,5,29,24,15,3,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1394,201706,2017-06-16,12479,35,24439,7,31,24,19,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1395,201706,2017-06-17,12479,31,25658,7,29,21,14,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1396,201706,2017-06-19,12479,34,24894,9,32,24,15,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1397,201706,2017-06-20,12479,32,24094,7,28,23,17,3,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1398,201706,2017-06-21,12479,33,24263,6,32,22,16,3,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1399,201706,2017-06-23,12479,31,24889,6,28,21,16,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1400,201706,2017-06-24,12479,32,25947,7,32,23,18,3,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1401,201706,2017-06-26,12479,31,25916,6,27,20,14,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1402,201706,2017-06-27,12479,30,24035,7,27,18,11,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1403,201706,2017-06-28,12479,31,24811,6,30,23,16,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1404,201706,2017-06-30,12479,33,24581,7,31,24,15,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1405,201707,2017-07-01,12479,36,24865,9,32,25,16,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1406,201707,2017-07-05,12479,34,24856,7,31,26,16,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1407,201707,2017-07-11,12479,33,24906,6,29,23,18,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1408,201707,2017-07-12,12479,31,24699,6,28,20,14,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1409,201707,2017-07-14,12479,34,25779,7,32,23,17,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1410,201707,2017-07-15,12479,36,24459,7,33,23,14,3,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1411,201707,2017-07-17,12479,30,25830,7,29,20,16,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1412,201707,2017-07-18,12479,32,25657,5,32,25,19,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1413,201707,2017-07-19,12479,36,24114,6,31,24,17,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1414,201707,2017-07-21,12479,32,24825,5,32,21,14,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1415,201707,2017-07-22,12479,30,25434,7,28,21,16,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1416,201707,2017-07-24,12479,34,24918,5,33,24,16,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1417,201707,2017-07-25,12479,33,24768,5,28,23,17,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1418,201707,2017-07-26,12479,34,25094,6,31,22,17,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1419,201707,2017-07-28,12479,32,24028,7,31,23,15,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1420,201707,2017-07-29,12479,33,24055,8,32,24,19,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1421,201707,2017-07-31,12479,32,24854,6,28,21,16,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1422,201708,2017-08-01,12479,30,25125,6,30,21,13,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1423,201708,2017-08-02,12479,32,24811,5,29,19,15,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1424,201708,2017-08-04,12479,35,24767,7,32,26,16,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1425,201708,2017-08-05,12479,31,25375,5,30,25,18,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1426,201708,2017-08-07,12479,35,25669,5,34,24,15,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1427,201708,2017-08-08,12479,31,24325,7,29,22,15,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1428,201708,2017-08-09,12479,32,25329,7,29,21,16,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1429,201708,2017-08-11,12479,36,24659,9,33,22,15,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1430,201708,2017-08-12,12479,36,24592,8,33,28,18,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1431,201708,2017-08-14,12479,33,24455,7,31,24,18,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1432,201708,2017-08-15,12479,34,25202,6,29,21,14,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1433,201708,2017-08-16,12479,33,24266,6,28,21,14,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1434,201708,2017-08-18,12479,35,24308,8,35,25,17,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1435,201708,2017-08-19,12479,31,24587,6,29,21,14,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1436,201708,2017-08-21,12479,35,24571,8,33,26,20,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1437,201708,2017-08-22,12479,36,24721,7,31,20,13,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1438,201708,2017-08-23,12479,32,24704,8,29,23,18,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1439,201708,2017-08-25,12479,31,25536,7,29,23,15,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1440,201708,2017-08-26,12479,30,24038,5,29,24,16,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1441,201708,2017-08-28,12479,32,25041,5,31,23,16,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1442,201708,2017-08-29,12479,32,25475,6,31,21,14,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1443,201708,2017-08-30,12479,35,25806,7,33,26,16,2,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
1444,201706,2017-06-02,12480,35,25382,6,34,29,19,3,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
1445,201706,2017-06-03,12480,36,25225,6,31,24,14,4,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
1446,201706,2017-06-05,12480,31,25985,7,26,17,13,2,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
1447,201706,2017-06-06,12480,34,25768,6,32,26,18,3,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
1448,201706,2017-06-07,12480,33,25329,6,29,25,19,3,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
1449,201706,2017-06-10,12480,30,24653,7,26,20,16,3,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
1450,201706,2017-06-12,12480,30,24575,6,29,22,16,2,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
1451,201706,2017-06-13,12480,33,24136,8,31,24,16,3,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
1452,201706,2017-06-14,12480,34,25106,5,32,24,16,3,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
1453,201706,2017-06-16,12480,36,24333,8,35,30,23,3,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
1454,201706,2017-06-19,12480,36,24064,6,34,24,15,4,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
1455,201706,2017-06-20,12480,30,25474,6,30,25,17,3,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
1456,201706,2017-06-21,12480,33,24495,5,29,24,19,2,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
1457,201706,2017-06-23,12480,34,25640,7,34,22,13,2,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
1458,201706,2017-06-24,12480,30,24198,7,26,22,13,3,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
1459,201706,2017-06-26,12480,30,25268,5,30,23,14,3,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
1460,201706,2017-06-27,12480,30,24043,6,29,20,13,2,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
1461,201706,2017-06-28,12480,30,24926,6,29,23,18,2,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
1462,201706,2017-06-30,12480,30,25932,6,27,18,14,2,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
1463,201707,2017-07-05,12480,30,24447,5,26,18,11,2,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
1464,201707,2017-07-11,12480,36,24919,8,31,26,16,3,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
1465,201707,2017-07-12,12480,33,25820,7,32,22,13,2,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
1466,201707,2017-07-14,12480,34,24565,6,33,22,16,2,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
1467,201707,2017-07-15,12481,36,25333,9,35,27,19,2,2017-07-15,2020-12-31,201700137,"Rank, Richelle",201700012,"Jimson, Bill",Williamburg
1468,201707,2017-07-17,12481,33,25635,7,31,23,18,2,2017-07-15,2020-12-31,201700137,"Rank, Richelle",201700012,"Jimson, Bill",Williamburg
1469,201707,2017-07-18,12481,30,24217,5,29,19,14,2,2017-07-15,2020-12-31,201700137,"Rank, Richelle",201700012,"Jimson, Bill",Williamburg
1470,201707,2017-07-19,12481,36,25173,5,36,24,17,3,2017-07-15,2020-12-31,201700137,"Rank, Richelle",201700012,"Jimson, Bill",Williamburg
1471,201707,2017-07-21,12481,31,25915,7,26,19,15,2,2017-07-15,2020-12-31,201700137,"Rank, Richelle",201700012,"Jimson, Bill",Williamburg
1472,201707,2017-07-22,12481,31,24453,8,27,23,18,2,2017-07-15,2020-12-31,201700137,"Rank, Richelle",201700012,"Jimson, Bill",Williamburg
1473,201707,2017-07-24,12481,35,25566,8,33,22,13,2,2017-07-15,2020-12-31,201700137,"Rank, Richelle",201700012,"Jimson, Bill",Williamburg
1474,201707,2017-07-25,12481,31,24845,7,30,23,14,2,2017-07-15,2020-12-31,201700137,"Rank, Richelle",201700012,"Jimson, Bill",Williamburg
1475,201707,2017-07-26,12481,34,25962,6,31,22,15,2,2017-07-15,2020-12-31,201700137,"Rank, Richelle",201700012,"Jimson, Bill",Williamburg
1476,201707,2017-07-28,12481,31,25594,5,31,26,18,2,2017-07-15,2020-12-31,201700137,"Rank, Richelle",201700012,"Jimson, Bill",Williamburg
1477,201707,2017-07-29,12481,31,24625,6,30,23,18,2,2017-07-15,2020-12-31,201700137,"Rank, Richelle",201700012,"Jimson, Bill",Williamburg
1478,201707,2017-07-31,12481,34,24590,7,31,26,18,2,2017-07-15,2020-12-31,201700137,"Rank, Richelle",201700012,"Jimson, Bill",Williamburg
1479,201708,2017-08-01,12481,33,24523,8,31,24,19,2,2017-07-15,2020-12-31,201700137,"Rank, Richelle",201700012,"Jimson, Bill",Williamburg
1480,201708,2017-08-02,12481,36,25013,6,33,21,13,2,2017-07-15,2020-12-31,201700137,"Rank, Richelle",201700012,"Jimson, Bill",Williamburg
1481,201708,2017-08-04,12481,31,25308,8,26,17,13,2,2017-07-15,2020-12-31,201700137,"Rank, Richelle",201700012,"Jimson, Bill",Williamburg
1482,201708,2017-08-05,12481,30,24811,6,26,20,13,2,2017-07-15,2020-12-31,201700137,"Rank, Richelle",201700012,"Jimson, Bill",Williamburg
1483,201708,2017-08-07,12481,35,25037,8,30,21,13,2,2017-07-15,2020-12-31,201700137,"Rank, Richelle",201700012,"Jimson, Bill",Williamburg
1484,201708,2017-08-08,12481,35,25315,6,35,24,19,2,2017-07-15,2020-12-31,201700137,"Rank, Richelle",201700012,"Jimson, Bill",Williamburg
1485,201708,2017-08-09,12481,32,25620,6,32,24,15,2,2017-07-15,2020-12-31,201700137,"Rank, Richelle",201700012,"Jimson, Bill",Williamburg
1486,201708,2017-08-11,12481,36,24768,6,31,20,16,2,2017-07-15,2020-12-31,201700137,"Rank, Richelle",201700012,"Jimson, Bill",Williamburg
1487,201708,2017-08-12,12481,31,24097,5,30,25,20,2,2017-07-15,2020-12-31,201700137,"Rank, Richelle",201700012,"Jimson, Bill",Williamburg
1488,201708,2017-08-14,12481,33,25051,5,32,22,16,2,2017-07-15,2020-12-31,201700137,"Rank, Richelle",201700012,"Jimson, Bill",Williamburg
1489,201708,2017-08-15,12481,31,25212,6,28,21,14,2,2017-07-15,2020-12-31,201700137,"Rank, Richelle",201700012,"Jimson, Bill",Williamburg
1490,201708,2017-08-16,12481,36,24325,8,32,22,14,2,2017-07-15,2020-12-31,201700137,"Rank, Richelle",201700012,"Jimson, Bill",Williamburg
1491,201708,2017-08-18,12481,31,24971,7,28,23,16,2,2017-07-15,2020-12-31,201700137,"Rank, Richelle",201700012,"Jimson, Bill",Williamburg
1492,201708,2017-08-19,12481,33,25657,6,30,22,17,2,2017-07-15,2020-12-31,201700137,"Rank, Richelle",201700012,"Jimson, Bill",Williamburg
1493,201708,2017-08-21,12481,36,25705,8,33,25,16,2,2017-07-15,2020-12-31,201700137,"Rank, Richelle",201700012,"Jimson, Bill",Williamburg
1494,201708,2017-08-22,12481,36,24333,9,35,27,22,2,2017-07-15,2020-12-31,201700137,"Rank, Richelle",201700012,"Jimson, Bill",Williamburg
1495,201708,2017-08-23,12481,31,24073,6,29,19,14,2,2017-07-15,2020-12-31,201700137,"Rank, Richelle",201700012,"Jimson, Bill",Williamburg
1496,201708,2017-08-25,12481,31,25035,7,30,25,17,2,2017-07-15,2020-12-31,201700137,"Rank, Richelle",201700012,"Jimson, Bill",Williamburg
1497,201708,2017-08-28,12481,30,25650,8,29,20,15,2,2017-07-15,2020-12-31,201700137,"Rank, Richelle",201700012,"Jimson, Bill",Williamburg
1498,201708,2017-08-29,12481,34,25922,7,32,25,16,2,2017-07-15,2020-12-31,201700137,"Rank, Richelle",201700012,"Jimson, Bill",Williamburg
1499,201708,2017-08-30,12481,36,24642,6,36,24,14,2,2017-07-15,2020-12-31,201700137,"Rank, Richelle",201700012,"Jimson, Bill",Williamburg
1500,201707,2017-07-15,12490,30,24753,8,27,20,14,3,2017-07-15,2020-12-31,201700136,"Pulaski, Peter",201700013,"Oferten, Quinton",Williamburg
1501,201707,2017-07-17,12490,29,24992,6,25,15,8,4,2017-07-15,2020-12-31,201700136,"Pulaski, Peter",201700013,"Oferten, Quinton",Williamburg
1502,201707,2017-07-18,12490,31,25080,9,28,18,12,3,2017-07-15,2020-12-31,201700136,"Pulaski, Peter",201700013,"Oferten, Quinton",Williamburg
1503,201707,2017-07-19,12490,29,24513,8,25,17,9,4,2017-07-15,2020-12-31,201700136,"Pulaski, Peter",201700013,"Oferten, Quinton",Williamburg
1504,201707,2017-07-20,12490,31,24517,9,28,20,14,4,2017-07-15,2020-12-31,201700136,"Pulaski, Peter",201700013,"Oferten, Quinton",Williamburg
1505,201707,2017-07-22,12490,29,25575,6,25,18,12,4,2017-07-15,2020-12-31,201700136,"Pulaski, Peter",201700013,"Oferten, Quinton",Williamburg
1506,201707,2017-07-24,12490,29,24925,6,26,20,14,3,2017-07-15,2020-12-31,201700136,"Pulaski, Peter",201700013,"Oferten, Quinton",Williamburg
1507,201707,2017-07-27,12490,32,25145,9,29,17,12,3,2017-07-15,2020-12-31,201700136,"Pulaski, Peter",201700013,"Oferten, Quinton",Williamburg
1508,201707,2017-07-29,12490,32,24077,9,30,21,14,4,2017-07-15,2020-12-31,201700136,"Pulaski, Peter",201700013,"Oferten, Quinton",Williamburg
1509,201707,2017-07-31,12490,32,25922,8,27,17,10,3,2017-07-15,2020-12-31,201700136,"Pulaski, Peter",201700013,"Oferten, Quinton",Williamburg
1510,201708,2017-08-01,12490,33,25256,8,30,21,15,4,2017-07-15,2020-12-31,201700136,"Pulaski, Peter",201700013,"Oferten, Quinton",Williamburg
1511,201708,2017-08-03,12490,31,24709,6,28,20,13,4,2017-07-15,2020-12-31,201700136,"Pulaski, Peter",201700013,"Oferten, Quinton",Williamburg
1512,201708,2017-08-05,12490,31,24446,7,27,21,12,3,2017-07-15,2020-12-31,201700136,"Pulaski, Peter",201700013,"Oferten, Quinton",Williamburg
1513,201708,2017-08-07,12490,28,25284,6,25,19,12,3,2017-07-15,2020-12-31,201700136,"Pulaski, Peter",201700013,"Oferten, Quinton",Williamburg
1514,201708,2017-08-08,12490,28,25153,7,25,16,10,3,2017-07-15,2020-12-31,201700136,"Pulaski, Peter",201700013,"Oferten, Quinton",Williamburg
1515,201708,2017-08-09,12490,28,25659,7,25,18,12,3,2017-07-15,2020-12-31,201700136,"Pulaski, Peter",201700013,"Oferten, Quinton",Williamburg
1516,201708,2017-08-10,12490,31,24636,7,28,17,12,3,2017-07-15,2020-12-31,201700136,"Pulaski, Peter",201700013,"Oferten, Quinton",Williamburg
